comment,noun,adj,verb
언니 진짜 흑발 박제해주시면 안돼요? 진짜 원래도 이쁘신데 흑발하니까 더 예쁘세요!!,"['언니', '흑발', '박제', '원래', '흑발']","['이쁘다', '예쁘다']","['해주다', '돼다', '하다']"
온니 얼굴 대유잼 진챠 세상에서 젤 예뻐여 하루종일 봐도 너무 조와,"['온', '얼굴', '대유', '잼', '진챠', '세상', '젤', '하루', '종일', '조']",['예쁘다'],['보다']
존예ㅜㅜ,['존예'],[],[]
"와언니 흑발 오래해줘용 진짜 잘어울려요ㅠㅠ근데 이번영상 왜캐 귀여움폭발인거죠..??9분 56초에 왜?? 하시는 표정 너무 귀여워요 ㅠㅠㅠㅠ마지막표정도 고양이같고다람쥐같고 다하셔 정말,,,","['언니', '흑발', '이번', '영상', '왜캐', '움', '폭발', '표정', '마지막', '표정', '고양이', '다람쥐', '정말']","['귀엽다', '같다', '같다']","['오다', '해주다', '어울리다', '하다', '하다']"
"Honestly, this vídeo make my day. Hi, areumsongee😀😀😀😀",[],[],[]
アルムソンイちゃんで「焼けた？」と言われるなら、私は「泥塗った？」っていわれる(笑),[],[],[]
흑발이 훠어어어얼씨이인 이뻐요ㅠㅠ💓💓 물론 밝은색도 이뿌세뇨💗💗,"['흑발', '훠', '어어', '얼', '이인', '색도', '세뇨']","['이쁘다', '이뿌다']",['밝다']
1度でいいから地雷とか量産型系のメイクをしてみて欲しいです…！！,[],[],[]
아 너무 예뻐요 ㅠㅠ,[],['예쁘다'],[]
언니 파스텔 블루 찰떡 블랙 머리 메이크업 존버.,"['언니', '파스텔', '블루', '찰떡', '블랙', '머리', '메이크업', '존버']",[],[]
